,opis,dzielnica,no_rooms,cena,flat_area,price,link,data,lokator_dzielnica,ulica,lokator_ulica,geo_location,rodzaj,point,latitude,longitude,altitude
1349,Apartament 5 pokoi + taras 58m2   ok. B arów,: Stare Dębniki,5.0,1 485 840 ,102.55,14489.0,https://www.otodom.pl/oferta/apartament-5-pokoi-taras-58m2-ok-bulwarow-ID3VnEI.html#afa032636e,2019-03-14 11:31:04.642529,"Krakow , : Stare Dębniki",,,"Dębniki, Kraków, województwo małopolskie, Polska", dzielnica,"(50.0518611, 19.9270367, 0.0)",50.0518611,19.9270367,0.0
1351,Przestronne 2Pokojowe Gotowe Do Wprowadzenia Ciche,: Wzgórza Krzesławickie,2.0,299 000 ,48.5,6165.0,https://www.otodom.pl/oferta/przestronne-2pokojowe-gotowe-do-wprowadzenia-ciche-ID3VnDG.html#afa032636e,2019-03-14 11:31:04.642529,"Krakow , : Wzgórza Krzesławickie",,,"Wzgórza Krzesławickie, Kraków, województwo małopolskie, Polska", dzielnica,"(50.0984394, 20.083122031641, 0.0)",50.0984394,20.083122031641,0.0
1352,dwa mieszkania pod inwestycję,: Bieżanów-Prokocim,3.0,290 000 ,48.0,6042.0,https://www.otodom.pl/oferta/dwa-mieszkania-pod-inwestycje-ID3VnDq.html#afa032636e,2019-03-14 11:31:04.642529,"Krakow , : Bieżanów-Prokocim",,,"Bieżanów-Prokocim, Kraków, województwo małopolskie, Polska", dzielnica,"(50.0170474, 20.0229769566876, 0.0)",50.0170474,20.0229769566876,0.0
1355,Mieszkanie  47   Kraków,: Stare Miasto,2.0,700 000 ,47.0,14894.0,https://www.otodom.pl/oferta/mieszkanie-47-m-krakow-ID3VnzK.html#afa032636e,2019-03-14 11:31:04.643531,"Krakow , : Stare Miasto",,,"Stare Miasto, Kraków, województwo małopolskie, Polska", dzielnica,"(50.0590398, 19.937168297929, 0.0)",50.0590398,19.937168297929,0.0
1356,Mieszkanie  57 84   Kraków,: Bronowice,2.0,490 000 ,57.84,8472.0,https://www.otodom.pl/oferta/mieszkanie-57-84-m-krakow-ID3Vnzy.html#afa032636e,2019-03-14 11:31:04.643531,"Krakow , : Bronowice",,,"Bronowice, Kraków, województwo małopolskie, Polska", dzielnica,"(50.0833247, 19.8697836480149, 0.0)",50.0833247,19.8697836480149,0.0
1358,Mieszkanie  55 28   Kraków,: Bronowice Wielkie,4.0,414 600 ,55.28,7500.0,https://www.otodom.pl/oferta/mieszkanie-55-28-m-krakow-ID3Vnu8.html#afa032636e,2019-03-14 11:31:04.643531,"Krakow , : Bronowice Wielkie",,,"Bronowice Wielkie, Prądnik Biały, Kraków, województwo małopolskie, Polska", dzielnica,"(50.0944444, 19.8822222, 0.0)",50.0944444,19.8822222,0.0
1361,Kawalerka w otoczeniu zieleni,: Bronowice,1.0,244 000 ,30.0,8133.0,https://www.otodom.pl/oferta/kawalerka-w-otoczeniu-zieleni-ID3VnrG.html#afa032636e,2019-03-14 11:31:04.644534,"Krakow , : Bronowice",,,"Bronowice, Kraków, województwo małopolskie, Polska", dzielnica,"(50.0833247, 19.8697836480149, 0.0)",50.0833247,19.8697836480149,0.0
1380,1 pok do wejścia,: Bronowice Małe,1.0,380 000 ,38.0,10000.0,https://www.otodom.pl/oferta/1-pok-do-wejscia-ID3Vn2Q.html#9e680d270a,2019-03-14 11:31:06.412237,"Krakow , : Bronowice Małe",,,"Bronowice Małe, Bronowice, Kraków, województwo małopolskie, Polska", dzielnica,"(50.0880596, 19.8775429, 0.0)",50.0880596,19.8775429,0.0
1388,Tylko U Nas! Na Sprzedaż|2 Pok.+Taras|58M2,: Grzegórzki,2.0,522 000 ,58.0,9000.0,https://www.otodom.pl/oferta/tylko-u-nas-na-sprzedaz-2-pok-taras-58m2-ID3VmXV.html#9e680d270a,2019-03-14 11:31:06.412237,"Krakow , : Grzegórzki",,,"Grzegórzki, Kraków, województwo małopolskie, Polska", dzielnica,"(50.06497215, 19.9688255164254, 0.0)",50.06497215,19.9688255164254,0.0
1389,Mieszkanie 3 pokojowe,: Krowodrza,3.0,630 000 ,76.0,8289.0,https://www.otodom.pl/oferta/mieszkanie-3-pokojowe-ID3VmFV.html#9e680d270a,2019-03-14 11:31:06.412237,"Krakow , : Krowodrza",,,"Krowodrza, Kraków, województwo małopolskie, Polska", dzielnica,"(50.07087985, 19.9165631181448, 0.0)",50.07087985,19.9165631181448,0.0
1392,Podgórze  Kliny  3 pokoje  taras  ustawne,: Kliny-Zacisze,3.0,364 000 ,45.55,7991.0,https://www.otodom.pl/oferta/podgorze-kliny-3-pokoje-taras-ustawne-ID3Vmtq.html#9e680d270a,2019-03-14 11:31:06.413240,"Krakow , : Kliny-Zacisze",,,"Kliny Zacisze, Swoszowice, Kraków, województwo małopolskie, Polska", dzielnica,"(50.0009881, 19.8961867, 0.0)",50.0009881,19.8961867,0.0
1394,Mieszkanie  65   Kraków,: Dąbie,3.0,595 000 ,65.0,9154.0,https://www.otodom.pl/oferta/mieszkanie-65-m-krakow-ID3VmnC.html#9e680d270a,2019-03-14 11:31:06.413240,"Krakow , : Dąbie",,,"Dąbie, Grzegórzki, Kraków, województwo małopolskie, 31-560, Polska", dzielnica,"(50.0594368, 19.9791419, 0.0)",50.0594368,19.9791419,0.0
1401,Funkcjonalny apartament 65 mkw k. Capgemini,: Prądnik Czerwony,3.0,566 370 ,65.1,8700.0,https://www.otodom.pl/oferta/funkcjonalny-apartament-65-mkw-k-capgemini-ID3VlVY.html#9e680d270a,2019-03-14 11:31:06.413240,"Krakow , : Prądnik Czerwony",,,"Prądnik Czerwony, Kraków, województwo małopolskie, Polska", dzielnica,"(50.0859345, 19.9665974032864, 0.0)",50.0859345,19.9665974032864,0.0
1403,Kawalerka Na Wielickiej Podgórze,: Podgórze,1.0,252 000 ,29.0,8690.0,https://www.otodom.pl/oferta/kawalerka-na-wielickiej-podgorze-ID3VlWa.html#9e680d270a,2019-03-14 11:31:06.414243,"Krakow , : Podgórze",,,"Podgórze, Kraków, województwo małopolskie, Polska", dzielnica,"(50.042609, 20.0116973698772, 0.0)",50.042609,20.0116973698772,0.0
1411,ładna kawalerka w Hucie,: Nowa Huta,1.0,230 000 ,25.0,9200.0,https://www.otodom.pl/oferta/ladna-kawalerka-w-hucie-ID3VlWe.html#13e1b9e561,2019-03-14 11:31:08.037028,"Krakow , : Nowa Huta",,,"Nowa Huta, Kraków, województwo małopolskie, Polska", dzielnica,"(50.08061865, 20.1293321980052, 0.0)",50.08061865,20.1293321980052,0.0
1412,2 pokojowe mieszkanie Krowodrza,: Krowodrza,2.0,430 000 ,45.0,9556.0,https://www.otodom.pl/oferta/2-pokojowe-mieszkanie-krowodrza-ID3VlUY.html#13e1b9e561,2019-03-14 11:31:08.037028,"Krakow , : Krowodrza",,,"Krowodrza, Kraków, województwo małopolskie, Polska", dzielnica,"(50.07087985, 19.9165631181448, 0.0)",50.07087985,19.9165631181448,0.0
1419,Mieszkanie   rezerwacja!,: małopolskie,3.0,330 000 ,39.5,8354.0,https://www.otodom.pl/oferta/mieszkanie-rezerwacja-ID3WLsk.html#4e65447592,2019-03-14 11:31:10.198778,"Krakow , : małopolskie",,,"Kraków, województwo małopolskie, Polska", dzielnica,"(50.0469432, 19.9971534358367, 0.0)",50.0469432,19.9971534358367,0.0
1420,Sprzedam mieszkanie,: małopolskie,3.0,500 000 ,66.12,7562.0,https://www.otodom.pl/oferta/sprzedam-mieszkanie-ID3WL5S.html#4e65447592,2019-03-14 11:31:10.198778,"Krakow , : małopolskie",,,"Kraków, województwo małopolskie, Polska", dzielnica,"(50.0469432, 19.9971534358367, 0.0)",50.0469432,19.9971534358367,0.0
1434,Luksusowy Apartament na Woli Justowskiej,: Wola Justowska,3.0,914 490 ,67.74,13500.0,https://www.otodom.pl/oferta/luksusowy-apartament-na-woli-justowskiej-ID3KJDu.html#4e65447592,2019-03-14 11:31:10.200784,"Krakow , : Wola Justowska",,,"Wola Justowska, Zwierzyniec, Kraków, województwo małopolskie, 30-223, Polska", dzielnica,"(50.0667259, 19.8687951, 0.0)",50.0667259,19.8687951,0.0
1446,4 pok ok 70m2 Prądnik Biały! budynek z 2016 roku,: Prądnik Biały,4.0,597 000 ,70.0,8529.0,https://www.otodom.pl/oferta/4-pok-ok-70m2-pradnik-bialy-budynek-z-2016-roku-ID3Vu9G.html#89e33f6554,2019-03-15 12:58:39.510730,"Krakow , : Prądnik Biały",,,"Prądnik Biały, Kraków, województwo małopolskie, Polska", dzielnica,"(50.1035684, 19.9536031063012, 0.0)",50.1035684,19.9536031063012,0.0
1448,Dzień Otwarty  16.03  11:00 12:30 4 Pok  84 51M,: Wola Justowska,4.0,782 000 ,80.27,9742.0,https://www.otodom.pl/oferta/dzien-otwarty-16-03-1100-1230-4-pok-84-51m-ID3VuSE.html#89e33f6554,2019-03-15 12:58:39.510730,"Krakow , : Wola Justowska",,,"Wola Justowska, Zwierzyniec, Kraków, województwo małopolskie, 30-223, Polska", dzielnica,"(50.0667259, 19.8687951, 0.0)",50.0667259,19.8687951,0.0
1451,2 pokoje na  edlu stalowym  jasna kuchnia,: małopolskie,2.0,355 000 ,50.0,7100.0,https://www.otodom.pl/oferta/2-pokoje-na-osiedlu-stalowym-jasna-kuchnia-ID3Vv0o.html#89e33f6554,2019-03-15 12:58:39.510730,"Krakow , : małopolskie",,,"Kraków, województwo małopolskie, Polska", dzielnica,"(50.0469432, 19.9971534358367, 0.0)",50.0469432,19.9971534358367,0.0
1456,0% prowizji i PCC  cena dewelopera    zamknięte,: Dębniki,2.0,339 192 ,47.0,7217.0,https://www.otodom.pl/oferta/0-prowizji-i-pcc-cena-dewelopera-os-zamkniete-ID3VwVM.html#89e33f6554,2019-03-15 12:58:39.510730,"Krakow , : Dębniki",,,"Dębniki, Kraków, województwo małopolskie, Polska", dzielnica,"(50.0518611, 19.9270367, 0.0)",50.0518611,19.9270367,0.0
1457,Mieszkanie 40 m2 wykończone do wejścia.,: Łagiewniki,2.0,349 000 ,40.49,8619.0,https://www.otodom.pl/oferta/mieszkanie-40-m2-wykonczone-do-wejscia-ID3VwVA.html#89e33f6554,2019-03-15 12:58:39.511733,"Krakow , : Łagiewniki",,,"Łagiewniki, Łagiewniki-Borek Fałęcki, Kraków, województwo małopolskie, Polska", dzielnica,"(50.0232502, 19.9346479, 0.0)",50.0232502,19.9346479,0.0
1459,Kawalerka z gabinetem ok. Wrocławskiej,: Krowodrza,1.0,187 000 ,29.22,6400.0,https://www.otodom.pl/oferta/kawalerka-z-gabinetem-ok-wroclawskiej-ID3VwWC.html#89e33f6554,2019-03-15 12:58:39.511733,"Krakow , : Krowodrza",,,"Krowodrza, Kraków, województwo małopolskie, Polska", dzielnica,"(50.07087985, 19.9165631181448, 0.0)",50.07087985,19.9165631181448,0.0
1462,0% prowizji i PCC  cena dewelopera    zamknięte,: Dębniki,2.0,275 379 ,40.0,6884.0,https://www.otodom.pl/oferta/0-prowizji-i-pcc-cena-dewelopera-os-zamkniete-ID3VwT6.html#89e33f6554,2019-03-15 12:58:39.511733,"Krakow , : Dębniki",,,"Dębniki, Kraków, województwo małopolskie, Polska", dzielnica,"(50.0518611, 19.9270367, 0.0)",50.0518611,19.9270367,0.0
1463,Kliny   elegancko urządzone  z tarasem  do wejścia,: Kliny-Zacisze,2.0,385 000 ,55.0,7000.0,https://www.otodom.pl/oferta/kliny-elegancko-urzadzone-z-tarasem-do-wejscia-ID3Vwxu.html#89e33f6554,2019-03-15 12:58:39.511733,"Krakow , : Kliny-Zacisze",,,"Kliny Zacisze, Swoszowice, Kraków, województwo małopolskie, Polska", dzielnica,"(50.0009881, 19.8961867, 0.0)",50.0009881,19.8961867,0.0
1465,Dwupokojowe mieszkanie na Czyżynach,: Czyżyny,2.0,432 000 ,62.0,6968.0,https://www.otodom.pl/oferta/dwupokojowe-mieszkanie-na-czyzynach-ID3VwPK.html#89e33f6554,2019-03-15 12:58:39.511733,"Krakow , : Czyżyny",,,"Czyżyny, Kraków, województwo małopolskie, Polska", dzielnica,"(50.06652355, 20.0088412914733, 0.0)",50.06652355,20.0088412914733,0.0
1466,0% prowizji i PCC  cena dewelopera    zamknięte,: Dębniki,1.0,250 416 ,34.0,7365.0,https://www.otodom.pl/oferta/0-prowizji-i-pcc-cena-dewelopera-os-zamkniete-ID3VwOs.html#89e33f6554,2019-03-15 12:58:39.511733,"Krakow , : Dębniki",,,"Dębniki, Kraków, województwo małopolskie, Polska", dzielnica,"(50.0518611, 19.9270367, 0.0)",50.0518611,19.9270367,0.0
1469,Ciepłe przestronne trzypokojowe mieszkanie,: Czyżyny,3.0,459 900 ,62.0,7418.0,https://www.otodom.pl/oferta/cieple-przestronne-trzypokojowe-mieszkanie-ID3VwJe.html#89e33f6554,2019-03-15 12:58:39.512735,"Krakow , : Czyżyny",,,"Czyżyny, Kraków, województwo małopolskie, Polska", dzielnica,"(50.06652355, 20.0088412914733, 0.0)",50.06652355,20.0088412914733,0.0
1470,III piętro|47 42 m2|Gotowe do odbioru|0% prowizji!,: Prądnik Biały,2.0,405 000 ,47.42,8541.0,https://www.otodom.pl/oferta/iii-pietro-47-42-m2-gotowe-do-odbioru-0-prowizji-ID3VwzG.html#89e33f6554,2019-03-15 12:58:39.512735,"Krakow , : Prądnik Biały",,,"Prądnik Biały, Kraków, województwo małopolskie, Polska", dzielnica,"(50.1035684, 19.9536031063012, 0.0)",50.1035684,19.9536031063012,0.0
1471,Twój widok na Kraków.,: Prądnik Biały,4.0,556 784 ,62.56,8900.0,https://www.otodom.pl/oferta/twoj-widok-na-krakow-ID3VwDy.html#89e33f6554,2019-03-15 12:58:39.512735,"Krakow , : Prądnik Biały",,,"Prądnik Biały, Kraków, województwo małopolskie, Polska", dzielnica,"(50.1035684, 19.9536031063012, 0.0)",50.1035684,19.9536031063012,0.0
1475,Mieszkanie  48   Kraków,: Olsza,2.0,357 500 ,48.0,7448.0,https://www.otodom.pl/oferta/mieszkanie-48-m-krakow-ID3Vtxa.html#3f7ebb237a,2019-03-15 12:58:41.155064,"Krakow , : Olsza",,,"Olsza, Grzegórzki, Kraków, województwo małopolskie, Polska", dzielnica,"(50.0762114, 19.9650448561465, 0.0)",50.0762114,19.9650448561465,0.0
1476,Kraków   Lea 4 pokoje + miejsca p ojowe,: Krowodrza,4.0,615 000 ,70.0,8786.0,https://www.otodom.pl/oferta/krakow-ul-lea-4-pokoje-miejsca-postojowe-ID3VwDC.html#3f7ebb237a,2019-03-15 12:58:41.155064,"Krakow , : Krowodrza",,,"Krowodrza, Kraków, województwo małopolskie, Polska", dzielnica,"(50.07087985, 19.9165631181448, 0.0)",50.07087985,19.9165631181448,0.0
1479,Apartament 75m2 Grzegórzki,: Grzegórzki,3.0,999 000 ,74.66,13381.0,https://www.otodom.pl/oferta/apartament-75m2-grzegorzki-ID3VwCI.html#3f7ebb237a,2019-03-15 12:58:41.155064,"Krakow , : Grzegórzki",,,"Grzegórzki, Kraków, województwo małopolskie, Polska", dzielnica,"(50.06497215, 19.9688255164254, 0.0)",50.06497215,19.9688255164254,0.0
1480,Dwupoziomowe mieszkanie Bieńczyce Okazja 83m2,: Nowa Huta,3.0,399 000 ,84.0,4750.0,https://www.otodom.pl/oferta/dwupoziomowe-mieszkanie-bienczyce-okazja-83m2-ID3VwCE.html#3f7ebb237a,2019-03-15 12:58:41.155064,"Krakow , : Nowa Huta",,,"Nowa Huta, Kraków, województwo małopolskie, Polska", dzielnica,"(50.08061865, 20.1293321980052, 0.0)",50.08061865,20.1293321980052,0.0
1481,Mieszkanie  36   Kraków,: Nowa Huta,2.0,250 000 ,36.0,6944.0,https://www.otodom.pl/oferta/mieszkanie-36-m-krakow-ID3Vwz2.html#3f7ebb237a,2019-03-15 12:58:41.155064,"Krakow , : Nowa Huta",,,"Nowa Huta, Kraków, województwo małopolskie, Polska", dzielnica,"(50.08061865, 20.1293321980052, 0.0)",50.08061865,20.1293321980052,0.0
1483,I piętro|Gotowe do wykończenia|49 81 m2|0%prowizji,: Prądnik Biały,2.0,378 556 ,49.81,7600.0,https://www.otodom.pl/oferta/i-pietro-gotowe-do-wykonczenia-49-81-m2-0-prowizji-ID3VwyU.html#3f7ebb237a,2019-03-15 12:58:41.155064,"Krakow , : Prądnik Biały",,,"Prądnik Biały, Kraków, województwo małopolskie, Polska", dzielnica,"(50.1035684, 19.9536031063012, 0.0)",50.1035684,19.9536031063012,0.0
1484,Nowe mieszkanie|Gotowe do odbioru! 0% prowizji,: Prądnik Biały,2.0,383 999 ,49.78,7714.0,https://www.otodom.pl/oferta/nowe-mieszkanie-gotowe-do-odbioru-0-prowizji-ID3VwyI.html#3f7ebb237a,2019-03-15 12:58:41.155064,"Krakow , : Prądnik Biały",,,"Prądnik Biały, Kraków, województwo małopolskie, Polska", dzielnica,"(50.1035684, 19.9536031063012, 0.0)",50.1035684,19.9536031063012,0.0
1486,Atrakcyjne 3 pok mieszkanie z 2 balkonami,: Wzgórza Krzesławickie,3.0,347 710 ,59.95,5800.0,https://www.otodom.pl/oferta/atrakcyjne-3-pok-mieszkanie-z-2-balkonami-ID3Vwxm.html#3f7ebb237a,2019-03-15 12:58:41.156068,"Krakow , : Wzgórza Krzesławickie",,,"Wzgórza Krzesławickie, Kraków, województwo małopolskie, Polska", dzielnica,"(50.0984394, 20.083122031641, 0.0)",50.0984394,20.083122031641,0.0
1490,Wyjątkowy dwupoziomowy apartament wysoki standard,: Prądnik Biały,4.0,619 000 ,102.01,6068.0,https://www.otodom.pl/oferta/wyjatkowy-dwupoziomowy-apartament-wysoki-standard-ID3VwsY.html#3f7ebb237a,2019-03-15 12:58:41.156068,"Krakow , : Prądnik Biały",,,"Prądnik Biały, Kraków, województwo małopolskie, Polska", dzielnica,"(50.1035684, 19.9536031063012, 0.0)",50.1035684,19.9536031063012,0.0
1491,Mieszkanie  41 88   Kraków,: Olsza,2.0,460 000 ,41.88,10984.0,https://www.otodom.pl/oferta/mieszkanie-41-88-m-krakow-ID3Vwoc.html#3f7ebb237a,2019-03-15 12:58:41.156068,"Krakow , : Olsza",,,"Olsza, Grzegórzki, Kraków, województwo małopolskie, Polska", dzielnica,"(50.0762114, 19.9650448561465, 0.0)",50.0762114,19.9650448561465,0.0
1492,Mieszkanie  47   Kraków,: Olsza,2.0,517 000 ,47.0,11000.0,https://www.otodom.pl/oferta/mieszkanie-47-m-krakow-ID3Vwo4.html#3f7ebb237a,2019-03-15 12:58:41.156068,"Krakow , : Olsza",,,"Olsza, Grzegórzki, Kraków, województwo małopolskie, Polska", dzielnica,"(50.0762114, 19.9650448561465, 0.0)",50.0762114,19.9650448561465,0.0
1493,Ładne mieszkanie 1 pokojowe,: Kurdwanów,1.0,315 000 ,33.0,9545.0,https://www.otodom.pl/oferta/ladne-mieszkanie-1-pokojowe-ID3Vwne.html#3f7ebb237a,2019-03-15 12:58:41.156068,"Krakow , : Kurdwanów",,,"Kurdwanów, Podgórze Duchackie, Kraków, województwo małopolskie, Polska", dzielnica,"(50.0082445, 19.9550913, 0.0)",50.0082445,19.9550913,0.0
1494,Super Oferta  Świetna Lokalizacja!!!,: Bronowice Małe,2.0,369 000 ,36.99,9976.0,https://www.otodom.pl/oferta/super-oferta-swietna-lokalizacja-ID3Vwha.html#3f7ebb237a,2019-03-15 12:58:41.156068,"Krakow , : Bronowice Małe",,,"Bronowice Małe, Bronowice, Kraków, województwo małopolskie, Polska", dzielnica,"(50.0880596, 19.8775429, 0.0)",50.0880596,19.8775429,0.0
1503,Nowoczesne mieszkanie z pięknym widokiem,: Piaski Wielkie,2.0,389 000 ,46.4,8384.0,https://www.otodom.pl/oferta/nowoczesne-mieszkanie-z-pieknym-widokiem-ID3VsSE.html#85fbb29208,2019-03-15 12:58:42.767012,"Krakow , : Piaski Wielkie",,,"Piaski Wielkie, Podgórze Duchackie, Kraków, województwo małopolskie, Polska", dzielnica,"(50.0065889, 19.9736911, 0.0)",50.0065889,19.9736911,0.0
1504,*Świetna Inwestycja*D onała Lokalizacja!,: Krowodrza,3.0,440 000 ,47.9,9186.0,https://www.otodom.pl/oferta/swietna-inwestycjadoskonala-lokalizacja-ID3VuRm.html#85fbb29208,2019-03-15 12:58:42.767012,"Krakow , : Krowodrza",,,"Krowodrza, Kraków, województwo małopolskie, Polska", dzielnica,"(50.07087985, 19.9165631181448, 0.0)",50.07087985,19.9165631181448,0.0
1505,Mieszkanie 3 pokojowe w Bieńczycach!,: Bieńczyce,3.0,345 000 ,57.0,6053.0,https://www.otodom.pl/oferta/mieszkanie-3-pokojowe-w-bienczycach-ID3VuNy.html#85fbb29208,2019-03-15 12:58:42.767012,"Krakow , : Bieńczyce",,,"Bieńczyce, Kraków, województwo małopolskie, Polska", dzielnica,"(50.08605125, 20.0292262621856, 0.0)",50.08605125,20.0292262621856,0.0
1507,Mieszkanie na Krowodrzy!,: Krowodrza,2.0,598 000 ,67.0,8925.0,https://www.otodom.pl/oferta/mieszkanie-na-krowodrzy-ID3VuLy.html#85fbb29208,2019-03-15 12:58:42.767012,"Krakow , : Krowodrza",,,"Krowodrza, Kraków, województwo małopolskie, Polska", dzielnica,"(50.07087985, 19.9165631181448, 0.0)",50.07087985,19.9165631181448,0.0
1513,Piękne  przestronne  rozkładowe mieszkanie w Garde,: Stare Podgórze,4.0,1 584 000 ,132.0,12000.0,https://www.otodom.pl/oferta/piekne-przestronne-rozkladowe-mieszkanie-w-garde-ID3VujS.html#85fbb29208,2019-03-15 12:58:42.768015,"Krakow , : Stare Podgórze",,,"Stare Podgórze, Podgórze, Kraków, województwo małopolskie, 30-518, Polska", dzielnica,"(50.0444203, 19.9493098, 0.0)",50.0444203,19.9493098,0.0
1518,Mieszkanie  95 87   Kraków,: Łagiewniki-Borek Fałęcki,4.0,745 000 ,95.87,7771.0,https://www.otodom.pl/oferta/mieszkanie-95-87-m-krakow-ID3Vu9S.html#85fbb29208,2019-03-15 12:58:42.768015,"Krakow , : Łagiewniki-Borek Fałęcki",,,"Łagiewniki-Borek Fałęcki, Kraków, województwo małopolskie, Polska", dzielnica,"(50.01607955, 19.9276156327441, 0.0)",50.01607955,19.9276156327441,0.0
1519,Mieszkanie  64   Kraków,: Śródmieście,2.0,913 000 ,64.0,14266.0,https://www.otodom.pl/oferta/mieszkanie-64-m-krakow-ID3Vu9K.html#85fbb29208,2019-03-15 12:58:42.768015,"Krakow , : Śródmieście",,,"Śródmieście, Prądnik Czerwony, Kraków, województwo małopolskie, Polska", dzielnica,"(50.09244545, 19.9814571329086, 0.0)",50.09244545,19.9814571329086,0.0
1522,dwupoziomowe  przestronne mieszkanie,: Górka Narodowa,5.0,660 000 ,130.3,5065.0,https://www.otodom.pl/oferta/dwupoziomowe-przestronne-mieszkanie-ID3Vu8M.html#85fbb29208,2019-03-15 12:58:42.768015,"Krakow , : Górka Narodowa",,,"Górka Narodowa, Prądnik Biały, Kraków, województwo małopolskie, Polska", dzielnica,"(50.0989029, 19.9501387, 0.0)",50.0989029,19.9501387,0.0
1523,*Apartamenty Zbożowa* 4. p.  43 42 m2  wykończone.,: Łobzów,2.0,550 000 ,43.42,12667.0,https://www.otodom.pl/oferta/apartamenty-zbozowa-4-p-43-42-m2-wykonczone-ID3Vu84.html#85fbb29208,2019-03-15 12:58:42.768015,"Krakow , : Łobzów",,,"Łobzów, Krowodrza, Kraków, województwo małopolskie, Polska", dzielnica,"(50.0752544, 19.9113711371738, 0.0)",50.0752544,19.9113711371738,0.0
1528,Piękny 2 pokojowy apartament w Śródmieściu!,: Śródmieście,2.0,840 000 ,64.0,13125.0,https://www.otodom.pl/oferta/piekny-2-pokojowy-apartament-w-srodmiesciu-ID3Vu5i.html#d245b9f81f,2019-03-15 12:58:44.412401,"Krakow , : Śródmieście",,,"Śródmieście, Prądnik Czerwony, Kraków, województwo małopolskie, Polska", dzielnica,"(50.09244545, 19.9814571329086, 0.0)",50.09244545,19.9814571329086,0.0
1529,Piękny 2 pokojowy apartament w Śródmieściu!,: Stare Miasto,2.0,872 000 ,59.0,14780.0,https://www.otodom.pl/oferta/piekny-2-pokojowy-apartament-w-srodmiesciu-ID3Vu5e.html#d245b9f81f,2019-03-15 12:58:44.412401,"Krakow , : Stare Miasto",,,"Stare Miasto, Kraków, województwo małopolskie, Polska", dzielnica,"(50.0590398, 19.937168297929, 0.0)",50.0590398,19.937168297929,0.0
1531,Mieszkanie 138m Kraków Krowodrza Rydla/rejony,: Prądnik Biały,6.0,940 000 ,123.15,7633.0,https://www.otodom.pl/oferta/mieszkanie-138m-krakow-krowodrza-rydla-rejony-ID3Vu3G.html#d245b9f81f,2019-03-15 12:58:44.413403,"Krakow , : Prądnik Biały",,,"Prądnik Biały, Kraków, województwo małopolskie, Polska", dzielnica,"(50.1035684, 19.9536031063012, 0.0)",50.1035684,19.9536031063012,0.0
1534,Kraków – STARE MIASTO – 52 m2,: małopolskie,3.0,619 000 ,52.0,11904.0,https://www.otodom.pl/oferta/krakow-stare-miasto-52-m2-ID3Vu2g.html#d245b9f81f,2019-03-15 12:58:44.413403,"Krakow , : małopolskie",,,"Kraków, województwo małopolskie, Polska", dzielnica,"(50.0469432, 19.9971534358367, 0.0)",50.0469432,19.9971534358367,0.0
1540, Niepodległości   4 pokojowe z balkonem,: Bieńczyce,4.0,420 000 ,56.7,7407.0,https://www.otodom.pl/oferta/os-niepodleglosci-4-pokojowe-z-balkonem-ID3VtWi.html#d245b9f81f,2019-03-15 12:58:44.415411,"Krakow , : Bieńczyce",,,"Bieńczyce, Kraków, województwo małopolskie, Polska", dzielnica,"(50.08605125, 20.0292262621856, 0.0)",50.08605125,20.0292262621856,0.0
